player_id,player_name,team_id,prob_winner,prob_top2,prob_top3,prob_top5,prob_top7,prob_top10,mean_votes
12892,Riley Thilthorpe,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,4.57295
12566,Harry McKay,carlton,0.0,0.0,0.0,0.0,0.0,0.0,4.46845
NOID2026_richmond_jackross,Jack Ross,richmond,0.0,0.0,0.0,0.0,0.0,0.0,4.4383
12934,James Peatling,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,4.43205
12686,Noah Balta,richmond,0.0,0.0,0.0,0.0,0.0,0.0,4.3229
4182,Scott Pendlebury,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,4.25245
13048,Jacob van Rooyen,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,4.2289
12699,Nick Blakey,sydney,0.0,0.0,0.0,0.0,0.0,0.0,4.148
12366,Peter Wright,essendon,0.0,0.0,0.0,0.0,0.0,0.0,4.09415
13140,Joel Freijah,western_bulldogs,0.0,0.0,0.0,0.0,0.0,0.0,4.04585
12291,Daniel McStay,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,4.01195
13139,Joe Richards,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,3.88415
12150,Ollie Wines,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,3.82655
12974,Oliver Dempsey,geelong,0.0,0.0,0.0,0.0,0.0,0.0,3.76055
12167,Jake Stringer,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,3.59995
12421,Charlie Curnow,sydney,0.0,0.0,0.0,0.0,0.0,0.0,3.5069
12656,Brent Daniels,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,3.4898
13137,Logan Morris,brisbane_lions,0.0,0.0,0.0,0.0,0.0,0.0,3.41475
11700,Patrick Dangerfield,geelong,0.0,0.0,0.0,0.0,0.0,0.0,3.31735
12237,Jarman Impey,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,3.3054
