player_id,player_name,team_id,prob_winner,prob_top2,prob_top3,prob_top5,prob_top7,prob_top10,mean_votes
12745,Hayden McLean,sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.46821
12351,Jake Lever,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.44633
13132,Daniel Curtin,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.43952
12371,Brayden Maynard,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,0.43351
12938,Charlie Comben,north_melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.42757
12521,Ben Long,gold_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.42631
12652,Wil Powell,gold_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.42356
13023,Ned Long,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,0.42305
12458,Jack Silvagni,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,0.41398
12462,Harry Himmelberg,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.41207
12875,Heath Chapman,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,0.4108
12889,Zach Reid,essendon,0.0,0.0,0.0,0.0,0.0,0.0,0.4096
12404,Mitch McGovern,carlton,0.0,0.0,0.0,0.0,0.0,0.0,0.4094
12544,Brennan Cox,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,0.40703
13064,George Wardlaw,north_melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.40157
13190,Sam Lalor,richmond,0.0,0.0,0.0,0.0,0.0,0.0,0.39759
13019,Mac Andrew,gold_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.39667
12312,Mason Wood,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,0.38776
12579,Harry Morrison,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,0.36817
12704,Jack Lukosius,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.36457
12661,Liam Baker,west_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.36401
11894,Ryan Lester,brisbane_lions,0.0,0.0,0.0,0.0,0.0,0.0,0.36376
13033,Judd McVee,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,0.35892
11820,Jake Melksham,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.35058
12091,Nick Haynes,carlton,0.0,0.0,0.0,0.0,0.0,0.0,0.34713
13050,Ned Moyle,gold_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.33158
12834,Jake Riccardi,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.3308
12551,Zach Guthrie,geelong,0.0,0.0,0.0,0.0,0.0,0.0,0.32234
12864,Harry Sharp,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.31923
11948,Tom Lynch,richmond,0.0,0.0,0.0,0.0,0.0,0.0,0.31895
12809,Mark Keane,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.31837
13038,Reuben Ginbey,west_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.31771
13087,Elijah Tsatas,essendon,0.0,0.0,0.0,0.0,0.0,0.0,0.31452
12557,Cameron Zurhaar,north_melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.3122
12891,Sam De Koning,geelong,0.0,0.0,0.0,0.0,0.0,0.0,0.30941
12629,Isaac Cumming,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.30928
12904,Kieren Briggs,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.30661
13247,Jobe Shanahan,west_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.30508
12391,Conor McKenna,brisbane_lions,0.0,0.0,0.0,0.0,0.0,0.0,0.29117
12916,Lachlan Bramble,western_bulldogs,0.0,0.0,0.0,0.0,0.0,0.0,0.28805
13299,Jacob Farrow,essendon,0.0,0.0,0.0,0.0,0.0,0.0,0.28726
12453,Corey Wagner,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,0.28515
13156,Logan Evans,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.28189
13032,Bailey Laurie,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.27792
13081,Luke Nankervis,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.2771
