player_id,n_matches,mean_expected,mean_actual,bias
11627,85,0.004854416548343306,0.0,0.004854416548343306
12126,34,0.004992526277443486,0.0,0.004992526277443486
12426,134,0.019931107791697933,0.014925373134328358,0.005005734657369575
4186,59,0.7846827163222188,0.7796610169491526,0.00502169937306618
12082,43,0.005023906423327556,0.0,0.005023906423327556
3950,68,0.09338072834131998,0.08823529411764706,0.005145434223672918
12850,23,0.005160655719949468,0.0,0.005160655719949468
12713,27,0.00525331966680622,0.0,0.00525331966680622
12855,43,0.005273993419703458,0.0,0.005273993419703458
13014,28,0.005356589136177777,0.0,0.005356589136177777
11802,90,0.13871406620172902,0.13333333333333333,0.005380732868395688
12879,85,0.02893825043048855,0.023529411764705882,0.005408838665782668
12033,20,0.005434800415409216,0.0,0.005434800415409216
13043,23,0.0054797052986284836,0.0,0.0054797052986284836
12740,108,0.024111967039962327,0.018518518518518517,0.005593448521443809
12187,76,0.03197060230624395,0.02631578947368421,0.0056548128325597385
12159,28,0.005661361250943486,0.0,0.005661361250943486
12775,57,0.005703545705712283,0.0,0.005703545705712283
12513,21,0.005720603677334589,0.0,0.005720603677334589
13055,25,0.005740228135118209,0.0,0.005740228135118209
12245,21,0.0057522784615651485,0.0,0.0057522784615651485
12922,29,0.005875130598438552,0.0,0.005875130598438552
11778,34,0.005962398176305886,0.0,0.005962398176305886
12761,71,0.034166424517898544,0.028169014084507043,0.005997410433391501
12588,95,0.01652513456397117,0.010526315789473684,0.005998818774497485
13096,31,0.006171915593158295,0.0,0.006171915593158295
11630,97,0.016483749825101802,0.010309278350515464,0.006174471474586338
12859,49,0.0063497890387954935,0.0,0.0063497890387954935
11941,171,0.14670092826531797,0.14035087719298245,0.006350051072335522
12239,64,0.0063506310331871135,0.0,0.0063506310331871135
11826,39,0.0063506667575857255,0.0,0.0063506667575857255
12921,25,0.00644261383732609,0.0,0.00644261383732609
12774,26,0.006501900490629407,0.0,0.006501900490629407
12627,126,0.02237758212287038,0.015873015873015872,0.006504566249854508
12900,29,0.006666458998596182,0.0,0.006666458998596182
12622,82,0.006683081751643081,0.0,0.006683081751643081
12623,72,0.00670136216674598,0.0,0.00670136216674598
12776,66,0.0067338013967182565,0.0,0.0067338013967182565
11642,103,0.045590644791055054,0.038834951456310676,0.006755693334744378
4179,34,0.006759149261487218,0.0,0.006759149261487218
12174,192,0.058848337463997084,0.052083333333333336,0.006765004130663749
12394,71,0.02089864422436926,0.014084507042253521,0.006814137182115739
12907,25,0.006843578668295026,0.0,0.006843578668295026
12599,39,0.00693129902221397,0.0,0.00693129902221397
11895,36,0.006948859275261343,0.0,0.006948859275261343
12882,55,0.00704822305490231,0.0,0.00704822305490231
11723,92,0.007074238516553919,0.0,0.007074238516553919
12914,50,0.007089834164029394,0.0,0.007089834164029394
12902,49,0.007115961342426999,0.0,0.007115961342426999
12506,99,0.11823613245023451,0.1111111111111111,0.007125021339123405
12965,25,0.007136381418907152,0.0,0.007136381418907152
12293,21,0.007147543971414384,0.0,0.007147543971414384
12883,59,0.007157377442241783,0.0,0.007157377442241783
12941,55,0.007158437504626489,0.0,0.007158437504626489
6623,109,0.007200441736201098,0.0,0.007200441736201098
11960,47,0.007254532439654821,0.0,0.007254532439654821
11991,63,0.007297653858030334,0.0,0.007297653858030334
11820,135,0.07406963550756698,0.06666666666666667,0.0074029688409003175
4173,25,0.007420232776803552,0.0,0.007420232776803552
12392,112,0.0075411454521940955,0.0,0.0075411454521940955
12446,110,0.007616027046158243,0.0,0.007616027046158243
12456,141,0.028954836139133192,0.02127659574468085,0.007678240394452342
11973,185,0.07794933792299068,0.07027027027027027,0.007679067652720403
12848,27,0.007716255814060426,0.0,0.007716255814060426
12169,29,0.00776177107770946,0.0,0.00776177107770946
12517,30,0.00781395515411602,0.0,0.00781395515411602
12424,28,0.007839064818358062,0.0,0.007839064818358062
4178,58,0.025111191182090077,0.017241379310344827,0.00786981187174525
12852,38,0.007899217221052711,0.0,0.007899217221052711
12853,45,0.007919683290660803,0.0,0.007919683290660803
12576,104,0.08487183543333834,0.07692307692307693,0.007948758510261417
12872,51,0.00797800314685741,0.0,0.00797800314685741
12182,42,0.008145013467669828,0.0,0.008145013467669828
