match_id,season,round,player_id,player_name,team_id,predicted_votes,p3,p2,p1,expected_votes
2026_R16_carlton_v_west_coast_2026-06-27,2026,16,12261,Patrick Cripps,carlton,3,0.7055452872352548,0.21938474567571586,0.058840767488408996,2.6142461205456047
2026_R16_carlton_v_west_coast_2026-06-27,2026,16,12684,Sam Walsh,carlton,2,0.08767851397014076,0.2293143507447426,0.22649905514951285,0.9481632985494203
2026_R16_carlton_v_west_coast_2026-06-27,2026,16,12411,George Hewett,carlton,1,0.05802619037993563,0.1540368744295087,0.1840912090645041,0.6662435290633284
2026_R16_collingwood_v_richmond_2026-06-27,2026,16,12943,Nick Daicos,collingwood,3,0.969533645757539,0.029824785534664416,0.000631434676699739,2.9688819430186455
2026_R16_collingwood_v_richmond_2026-06-27,2026,16,12504,Tim Taranto,richmond,2,0.01609946581858457,0.5029054755158063,0.268503201162409,1.3226125496497754
2026_R16_collingwood_v_richmond_2026-06-27,2026,16,12318,Jordan de Goey,collingwood,1,0.003979044386931272,0.12975058328655575,0.19501603099302248,0.46645433072692777
2026_R16_fremantle_v_gold_coast_2026-06-28,2026,16,12589,Andrew Brayshaw,fremantle,3,0.6054752719504138,0.25021584394900004,0.09574824821879113,2.412605751968033
2026_R16_fremantle_v_gold_coast_2026-06-28,2026,16,12779,Luke Jackson,fremantle,2,0.0806225723352792,0.14944902524890286,0.1614277506044856,0.7021935181081289
2026_R16_fremantle_v_gold_coast_2026-06-28,2026,16,12535,Shai Bolton,fremantle,1,0.06947464131096757,0.13087196573685395,0.14737216784857693,0.6175400232551875
2026_R16_hawthorn_v_greater_western_sydney_2026-06-26,2026,16,12915,Jai Newcombe,hawthorn,3,0.3258920238381596,0.2588922436462596,0.186988082091933,1.682448640898931
2026_R16_hawthorn_v_greater_western_sydney_2026-06-26,2026,16,12410,Clayton Oliver,greater_western_sydney,2,0.23619792741700685,0.22831562126332375,0.1979401919200782,1.3631652166977464
2026_R16_hawthorn_v_greater_western_sydney_2026-06-26,2026,16,12969,Finn Callaghan,greater_western_sydney,1,0.16323031311491654,0.1748813097026666,0.18293286521769697,1.0223864239677798
2026_R16_north_melbourne_v_essendon_2026-06-28,2026,16,13034,Harry Sheezel,north_melbourne,3,0.8521995200577455,0.13145199883625777,0.01498094193038916,2.834483499776141
2026_R16_north_melbourne_v_essendon_2026-06-28,2026,16,12373,Caleb Daniel,north_melbourne,2,0.06965746754145034,0.40731905675907243,0.2821030423019048,1.3057135584444008
2026_R16_north_melbourne_v_essendon_2026-06-28,2026,16,12590,Luke Davies-Uniacke,north_melbourne,1,0.03403914772209774,0.1990122168665454,0.27161509199088557,0.7717569688902697
2026_R16_port_adelaide_v_adelaide_2026-06-27,2026,16,12698,Zak Butters,port_adelaide,3,0.8968029832143283,0.09804887001173218,0.005019040345741612,2.891525730012191
2026_R16_port_adelaide_v_adelaide_2026-06-27,2026,16,12956,Jason Horne-Francis,port_adelaide,2,0.07362236292952933,0.6450772949770482,0.23270416566404634,1.7437258444067307
2026_R16_port_adelaide_v_adelaide_2026-06-27,2026,16,12584,Darcy Fogarty,adelaide,1,0.019472017459514615,0.16792077634063873,0.482763684131787,0.8770212891916083
2026_R17_essendon_v_st_kilda_2026-07-05,2026,17,12950,Nasiah Wanganeen-Milera,st_kilda,3,0.9057957298044876,0.08836282779429214,0.00562146047807295,2.8997343054801203
2026_R17_essendon_v_st_kilda_2026-07-05,2026,17,12060,Bradley Hill,st_kilda,2,0.04911894457925835,0.4741495331279213,0.30892505852318564,1.4045809585168034
2026_R17_essendon_v_st_kilda_2026-07-05,2026,17,13193,Max Hall,st_kilda,1,0.025834078963068823,0.25018747798598195,0.3577178437158146,0.935595036576985
2026_R17_geelong_v_brisbane_lions_2026-07-02,2026,17,11700,Patrick Dangerfield,geelong,3,0.290071204265538,0.2453286924561221,0.18971689265983568,1.5505878903686938
2026_R17_geelong_v_brisbane_lions_2026-07-02,2026,17,13040,Will Ashcroft,brisbane_lions,2,0.26369673306811925,0.23696775552278468,0.19311207965325544,1.4581377899031827
2026_R17_geelong_v_brisbane_lions_2026-07-02,2026,17,12968,Kai Lohmann,brisbane_lions,1,0.1501026125851591,0.16195811611466313,0.17358241901331434,0.9478064889981179
2026_R17_gold_coast_v_collingwood_2026-07-04,2026,17,12943,Nick Daicos,collingwood,3,0.8517347812722793,0.12824033878121022,0.017568738015449774,2.829253759394708
2026_R17_gold_coast_v_collingwood_2026-07-04,2026,17,13278,Zeke Uwland,gold_coast,2,0.028275886456116145,0.16484321577034444,0.1666416235403158,0.5811557144493531
2026_R17_gold_coast_v_collingwood_2026-07-04,2026,17,12300,Tim Membrey,collingwood,1,0.027571646592386936,0.16074393138721893,0.16346337052722204,0.5676661730788207
2026_R17_greater_western_sydney_v_fremantle_2026-07-04,2026,17,12167,Jake Stringer,greater_western_sydney,3,0.6882176753096011,0.2427403007558565,0.05841062635969932,2.6085442538002157
2026_R17_greater_western_sydney_v_fremantle_2026-07-04,2026,17,12025,Toby Greene,greater_western_sydney,2,0.16984887315619773,0.4000591593767697,0.26639582242951376,1.5760607606516464
2026_R17_greater_western_sydney_v_fremantle_2026-07-04,2026,17,12410,Clayton Oliver,greater_western_sydney,1,0.06636256710353591,0.16471151464991876,0.29315331859441,0.8216640492048553
2026_R17_hawthorn_v_melbourne_2026-07-04,2026,17,13048,Jacob van Rooyen,melbourne,3,0.9376734354528602,0.059310792507105595,0.0029068050475483873,2.9345486964203404
2026_R17_hawthorn_v_melbourne_2026-07-04,2026,17,12485,Mabior Chol,hawthorn,2,0.022870803820431166,0.34407804320112323,0.27960469679275246,1.0363731946562924
2026_R17_hawthorn_v_melbourne_2026-07-04,2026,17,11966,Max Gawn,melbourne,1,0.014330406030061152,0.21625332461012003,0.2415320094026352,0.7170298767130587
2026_R17_port_adelaide_v_north_melbourne_2026-07-05,2026,17,13034,Harry Sheezel,north_melbourne,3,0.6976261520143288,0.22706375047078006,0.060533426462798134,2.607539383447344
2026_R17_port_adelaide_v_north_melbourne_2026-07-05,2026,17,12590,Luke Davies-Uniacke,north_melbourne,2,0.09653982106257818,0.24400822700211944,0.25471848687008003,1.0323544040620534
2026_R17_port_adelaide_v_north_melbourne_2026-07-05,2026,17,12956,Jason Horne-Francis,port_adelaide,1,0.09115528035053005,0.23074534941020153,0.25133354363334054,0.9862900835053339
2026_R17_richmond_v_carlton_2026-07-04,2026,17,12411,George Hewett,carlton,3,0.44212971402471724,0.2820988179485292,0.15711530747623553,2.0477020854474457
2026_R17_richmond_v_carlton_2026-07-04,2026,17,12261,Patrick Cripps,carlton,2,0.21063757680942888,0.24648772013114656,0.21723307948885062,1.3421212501794304
2026_R17_richmond_v_carlton_2026-07-04,2026,17,13274,Jagga Smith,carlton,1,0.1363353008942734,0.17366964201115434,0.2022822666993162,0.9586274534044452
2026_R17_sydney_v_western_bulldogs_2026-07-03,2026,17,12421,Charlie Curnow,sydney,3,0.9032576600871935,0.08882899374629483,0.007363426238613701,2.894794393992784
2026_R17_sydney_v_western_bulldogs_2026-07-03,2026,17,12326,Isaac Heeney,sydney,2,0.031850183082192236,0.30137851419565315,0.24197615152116905,0.940283729159052
2026_R17_sydney_v_western_bulldogs_2026-07-03,2026,17,12354,Bailey Dale,western_bulldogs,1,0.014936275357299019,0.13889049531111045,0.15901672626099345,0.4816065429551114
2026_R17_west_coast_v_adelaide_2026-07-03,2026,17,12516,Jordan Dawson,adelaide,3,0.7408501063999136,0.20453139629588607,0.04516332863309522,2.6767764404246077
2026_R17_west_coast_v_adelaide_2026-07-03,2026,17,12798,Izak Rankine,adelaide,2,0.10976262620715488,0.32952598944991884,0.2628129289540959,1.2511527864753982
2026_R17_west_coast_v_adelaide_2026-07-03,2026,17,12584,Darcy Fogarty,adelaide,1,0.05929245768169261,0.18424932170797165,0.23984349005608818,0.7862195065171094
2026_R18_adelaide_v_gold_coast_2026-07-11,2026,18,12798,Izak Rankine,adelaide,3,0.5344804158418279,0.2875967722339878,0.127871233610949,2.3065060256044085
2026_R18_adelaide_v_gold_coast_2026-07-11,2026,18,11713,Taylor Walker,adelaide,2,0.18219876197872026,0.26718624142638525,0.26505489173069435,1.3460236605196256
2026_R18_adelaide_v_gold_coast_2026-07-11,2026,18,12516,Jordan Dawson,adelaide,1,0.14105900838048016,0.21482862755578594,0.2631134917601491,1.1159477720131616
2026_R18_brisbane_lions_v_essendon_2026-07-12,2026,18,13040,Will Ashcroft,brisbane_lions,3,0.7814336660118248,0.2112279792310907,0.007178653837139955,2.773935610334796
2026_R18_brisbane_lions_v_essendon_2026-07-12,2026,18,12055,Lachie Neale,brisbane_lions,2,0.2029185433177384,0.7274298502941647,0.0651059430986987,2.1287212736402434
2026_R18_brisbane_lions_v_essendon_2026-07-12,2026,18,12610,Zac Bailey,brisbane_lions,1,0.004715345980030906,0.018563999107860767,0.27966813971157173,0.330942175867386
2026_R18_carlton_v_hawthorn_2026-07-11,2026,18,12954,Connor Macdonald,hawthorn,3,0.24951225979599267,0.2128880375860613,0.1730181459940915,1.3473310005541923
2026_R18_carlton_v_hawthorn_2026-07-11,2026,18,12927,Jack Ginnivan,hawthorn,2,0.21725058457971663,0.19825493748754047,0.17141506181557697,1.219676690529808
2026_R18_carlton_v_hawthorn_2026-07-11,2026,18,11845,Jack Gunston,hawthorn,1,0.12145122188268148,0.12774252506668068,0.13307380254967924,0.7529125183310851
2026_R18_collingwood_v_north_melbourne_2026-07-10,2026,18,12943,Nick Daicos,collingwood,3,0.34462041694495527,0.2620274623039245,0.18332820553389492,1.7412443809766096
2026_R18_collingwood_v_north_melbourne_2026-07-10,2026,18,12573,Josh Daicos,collingwood,2,0.20052031934988768,0.20992503599116577,0.19985692625302207,1.2212679562850166
2026_R18_collingwood_v_north_melbourne_2026-07-10,2026,18,12660,Darcy Cameron,collingwood,1,0.19560070263135232,0.20241654919287527,0.1954494061677498,1.1870846124475574
2026_R18_fremantle_v_sydney_2026-07-09,2026,18,12887,Josh Treacy,fremantle,3,0.5286561138595509,0.26699102347665027,0.12388626226227949,2.243836650794233
2026_R18_fremantle_v_sydney_2026-07-09,2026,18,12421,Charlie Curnow,sydney,2,0.11699416176767512,0.17681867340598872,0.1851618984852401,0.8897817306002429
2026_R18_fremantle_v_sydney_2026-07-09,2026,18,12786,Caleb Serong,fremantle,1,0.09092698362651111,0.1400413290605617,0.16080842666497097,0.7136720356656276
2026_R18_greater_western_sydney_v_geelong_2026-07-11,2026,18,13104,Shaun Mannagh,geelong,3,0.5543327314610538,0.2808939931888905,0.11596194265957,2.340748123420512
2026_R18_greater_western_sydney_v_geelong_2026-07-11,2026,18,12410,Clayton Oliver,greater_western_sydney,2,0.19397250772682484,0.2883052510720686,0.24202580971077287,1.4005538350353846
2026_R18_greater_western_sydney_v_geelong_2026-07-11,2026,18,12025,Toby Greene,greater_western_sydney,1,0.10659939827183221,0.17579198764234377,0.23620691696029106,0.9075890870604753
2026_R18_melbourne_v_richmond_2026-07-12,2026,18,13048,Jacob van Rooyen,melbourne,3,0.8559240553017675,0.1278047808859044,0.014885826580257545,2.838267554257369
2026_R18_melbourne_v_richmond_2026-07-12,2026,18,12931,Jake Bowey,melbourne,2,0.05483115632077906,0.331140169290933,0.27827756532311526,1.1050513728673184
2026_R18_melbourne_v_richmond_2026-07-12,2026,18,12693,Tom Sparrow,melbourne,1,0.0346295902336722,0.2091720745735817,0.24612223604901975,0.7683551558971997
2026_R18_st_kilda_v_port_adelaide_2026-07-11,2026,18,12564,Rowan Marshall,st_kilda,3,0.24410866343812504,0.22284507133072928,0.19419788628331963,1.3722140192591532
2026_R18_st_kilda_v_port_adelaide_2026-07-11,2026,18,12060,Bradley Hill,st_kilda,2,0.24090849495742517,0.22124194173099437,0.194146175084204,1.3593555434184683
2026_R18_st_kilda_v_port_adelaide_2026-07-11,2026,18,12950,Nasiah Wanganeen-Milera,st_kilda,1,0.20295506639572747,0.19884048233934604,0.18966633250813975,1.1962124963740142
2026_R18_western_bulldogs_v_west_coast_2026-07-12,2026,18,12269,Marcus Bontempelli,western_bulldogs,3,0.41716024581541106,0.30775129396059386,0.19231503572443542,2.059298361091856
2026_R18_western_bulldogs_v_west_coast_2026-07-12,2026,18,12594,Aaron Naughton,western_bulldogs,2,0.24734676923502658,0.2799452490003307,0.28317583339472624,1.5851066391004673
2026_R18_western_bulldogs_v_west_coast_2026-07-12,2026,18,12605,Ed Richards,western_bulldogs,1,0.23541409954578585,0.26972911178513637,0.2903231828222504,1.5360237050298806
2026_R19_collingwood_v_carlton_2026-07-18,2026,19,12943,Nick Daicos,collingwood,3,0.5270609980883446,0.3264737119317572,0.1104605831132952,2.3445910012418434
2026_R19_collingwood_v_carlton_2026-07-18,2026,19,12261,Patrick Cripps,carlton,2,0.3138433113471553,0.40090647057398177,0.1898847257596506,1.93322760094908
2026_R19_collingwood_v_carlton_2026-07-18,2026,19,12660,Darcy Cameron,collingwood,1,0.037329053672400456,0.06315475001690561,0.1605212451491194,0.398817906200132
2026_R19_essendon_v_greater_western_sydney_2026-07-19,2026,19,12241,Zach Merrett,essendon,3,0.7397647077118954,0.19993609300147971,0.047827784273524174,2.66699409341217
2026_R19_essendon_v_greater_western_sydney_2026-07-19,2026,19,12899,Nick Bryan,essendon,2,0.06842654548575591,0.2093169222960401,0.20785496726738534,0.8317684483167334
2026_R19_essendon_v_greater_western_sydney_2026-07-19,2026,19,12925,Sam Durham,essendon,1,0.06277975287737367,0.19187582156457633,0.2017281445111934,0.773819046272467
2026_R19_geelong_v_st_kilda_2026-07-16,2026,19,12564,Rowan Marshall,st_kilda,3,0.4703837280548516,0.41114769800430245,0.09866913418851606,2.332115714361676
2026_R19_geelong_v_st_kilda_2026-07-16,2026,19,12692,Bailey Smith,geelong,2,0.43908093703366996,0.43034535905981275,0.10788053911847921,2.285814068339115
2026_R19_geelong_v_st_kilda_2026-07-16,2026,19,12689,Gryan Miers,geelong,1,0.022102827880135754,0.038513409953263245,0.19423908799722095,0.3375743915441547
2026_R19_gold_coast_v_western_bulldogs_2026-07-19,2026,19,12269,Marcus Bontempelli,western_bulldogs,3,0.7286085553709345,0.20893441212547947,0.05032181891158223,2.654016309275345
2026_R19_gold_coast_v_western_bulldogs_2026-07-19,2026,19,12331,Touk Miller,gold_coast,2,0.09649067778270486,0.27509251750817654,0.24338808726858402,1.0830451556330516
2026_R19_gold_coast_v_western_bulldogs_2026-07-19,2026,19,12455,Matthew Kennedy,western_bulldogs,1,0.0552082991719698,0.16143538488915565,0.19860796127689312,0.6871036285711138
2026_R19_north_melbourne_v_melbourne_2026-07-18,2026,19,12693,Tom Sparrow,melbourne,3,0.6035432896389732,0.3117033766649078,0.07165975137527553,2.505696373622011
2026_R19_north_melbourne_v_melbourne_2026-07-18,2026,19,12771,Kysaiah Pickett,melbourne,2,0.28967218747954326,0.4701480064047627,0.17928793450962924,1.9886005097577844
2026_R19_north_melbourne_v_melbourne_2026-07-18,2026,19,13034,Harry Sheezel,north_melbourne,1,0.03967619353328525,0.0805349491491333,0.2717578955539801,0.5518563744521024
2026_R19_port_adelaide_v_fremantle_2026-07-18,2026,19,12786,Caleb Serong,fremantle,3,0.2941692465400535,0.2376744969980068,0.18038826756054469,1.5382450011767186
2026_R19_port_adelaide_v_fremantle_2026-07-18,2026,19,12589,Andrew Brayshaw,fremantle,2,0.2111199618599218,0.20166322848880686,0.17984170154910673,1.2165280441064859
2026_R19_port_adelaide_v_fremantle_2026-07-18,2026,19,13139,Joe Richards,port_adelaide,1,0.15375835037795568,0.1601223237827834,0.16139192194274704,0.9429116206421808
2026_R19_richmond_v_hawthorn_2026-07-19,2026,19,12237,Jarman Impey,hawthorn,3,0.2838937025169932,0.2513976916629358,0.2102471545456565,1.5647236454225077
2026_R19_richmond_v_hawthorn_2026-07-19,2026,19,12636,Mitch Lewis,hawthorn,2,0.2580446197597694,0.24192133454795478,0.2146814835828924,1.47265801195811
2026_R19_richmond_v_hawthorn_2026-07-19,2026,19,13105,Nick Watson,hawthorn,1,0.18626239084251006,0.19762782698883885,0.20934275075081313,1.163385577256021
2026_R19_sydney_v_adelaide_2026-07-17,2026,19,12584,Darcy Fogarty,adelaide,3,0.2911097434534001,0.2431061127402676,0.18805359208078332,1.5475950479215188
2026_R19_sydney_v_adelaide_2026-07-17,2026,19,12798,Izak Rankine,adelaide,2,0.2334209830225997,0.22030889760421934,0.19295989546246606,1.3338406397387037
2026_R19_sydney_v_adelaide_2026-07-17,2026,19,12412,Tom Papley,sydney,1,0.1919235832024606,0.19361915890711384,0.18771883333934158,1.150727900760951
2026_R19_west_coast_v_brisbane_lions_2026-07-18,2026,19,12055,Lachie Neale,brisbane_lions,3,0.30707719599998434,0.2649270460640508,0.20467656089480837,1.6557622410228632
2026_R19_west_coast_v_brisbane_lions_2026-07-18,2026,19,13040,Will Ashcroft,brisbane_lions,2,0.2827391619584221,0.2573096900563909,0.2098054614451661,1.5726423274332142
2026_R19_west_coast_v_brisbane_lions_2026-07-18,2026,19,12968,Kai Lohmann,brisbane_lions,1,0.1929081145918698,0.20514432161098584,0.21720828359111571,1.2062212705886968
2026_R1_carlton_v_richmond_2026-03-12,2026,1,12261,Patrick Cripps,carlton,3,0.45720209294520137,0.27848920737709876,0.14831305519063123,2.0768977487804325
2026_R1_carlton_v_richmond_2026-03-12,2026,1,12684,Sam Walsh,carlton,2,0.20833100012415823,0.2482396162676126,0.20674359427554986,1.3282158271832496
2026_R1_carlton_v_richmond_2026-03-12,2026,1,12418,Jayden Short,richmond,1,0.08326623654804965,0.11267231704045988,0.14266429858109456,0.6178076423061633
2026_R1_collingwood_v_adelaide_2026-03-14,2026,1,12943,Nick Daicos,collingwood,3,0.6480485116911914,0.23992573851354038,0.0799921445186745,2.5039891566193293
2026_R1_collingwood_v_adelaide_2026-03-14,2026,1,12405,Wayne Milera,adelaide,2,0.08666386503988524,0.1832430215378434,0.1898085943262089,0.8162862325215514
2026_R1_collingwood_v_adelaide_2026-03-14,2026,1,12892,Riley Thilthorpe,adelaide,1,0.07039201413940113,0.15032579112228506,0.16639052253134815,0.6782181471941217
2026_R1_essendon_v_hawthorn_2026-03-13,2026,1,13105,Nick Watson,hawthorn,3,0.34143132092267225,0.2730628449678665,0.1801560871648233,1.750575739868573
2026_R1_essendon_v_hawthorn_2026-03-13,2026,1,11845,Jack Gunston,hawthorn,2,0.2973635621531013,0.2648939703988895,0.1886134898888815,1.6104921171459643
2026_R1_essendon_v_hawthorn_2026-03-13,2026,1,12954,Connor Macdonald,hawthorn,1,0.06476210863139498,0.08092345100989562,0.10721929545115792,0.4633525233651341
2026_R1_geelong_v_fremantle_2026-03-14,2026,1,12881,Max Holmes,geelong,3,0.28095643857351216,0.23457227480358672,0.18698550554425786,1.4989993708719678
2026_R1_geelong_v_fremantle_2026-03-14,2026,1,12992,Shannon Neale,geelong,2,0.17973803662472398,0.17889889905624248,0.17359260966814083,1.0706045176547978
2026_R1_geelong_v_fremantle_2026-03-14,2026,1,12692,Bailey Smith,geelong,1,0.15810663732591987,0.1645022011555416,0.1680860995299694,0.9714104138188122
2026_R1_gold_coast_v_west_coast_2026-03-15,2026,1,12430,Christian Petracca,gold_coast,3,0.6747663686107452,0.25830235570081206,0.05765871048986076,2.59856252772372
2026_R1_gold_coast_v_west_coast_2026-03-15,2026,1,12767,Noah Anderson,gold_coast,2,0.21128363178005763,0.4628794013680094,0.23338954231851425,1.792999240394706
2026_R1_gold_coast_v_west_coast_2026-03-15,2026,1,12728,Ben King,gold_coast,1,0.04330955912544788,0.10635388936755702,0.26806898748325847,0.6107054435947161
2026_R1_melbourne_v_st_kilda_2026-03-15,2026,1,13048,Jacob van Rooyen,melbourne,3,0.6606157149484666,0.25617543909701235,0.07168447332753347,2.565882496366958
2026_R1_melbourne_v_st_kilda_2026-03-15,2026,1,11966,Max Gawn,melbourne,2,0.15213928937033427,0.3188772878275449,0.3373131654414373,1.43148560920753
2026_R1_melbourne_v_st_kilda_2026-03-15,2026,1,13193,Max Hall,st_kilda,1,0.13707168478989082,0.3058792184456469,0.3557101606184332,1.3786836518793995
2026_R1_north_melbourne_v_port_adelaide_2026-03-15,2026,1,13034,Harry Sheezel,north_melbourne,3,0.36384533451481194,0.2865595983879,0.18398023998737764,1.8486354403076135
2026_R1_north_melbourne_v_port_adelaide_2026-03-15,2026,1,12796,Dylan Stephens,north_melbourne,2,0.3047010527326767,0.27969414381419355,0.20051536179790083,1.674006807624318
2026_R1_north_melbourne_v_port_adelaide_2026-03-15,2026,1,11953,Luke Parker,north_melbourne,1,0.10905857225023302,0.13655521498812517,0.1815136465494683,0.7817997932764177
2026_R1_sydney_v_brisbane_lions_2026-03-14,2026,1,12844,Joel Amartey,sydney,3,0.7785862231369384,0.1757558594526354,0.0369525559905404,2.7242229443066264
2026_R1_sydney_v_brisbane_lions_2026-03-14,2026,1,12699,Nick Blakey,sydney,2,0.036534801411840234,0.13168296650915187,0.14169798909291184,0.5146683263467363
2026_R1_sydney_v_brisbane_lions_2026-03-14,2026,1,12627,Tom McCartin,sydney,1,0.03241926547408601,0.11801405927000821,0.13069297182846565,0.46397888679074006
2026_R1_western_bulldogs_v_greater_western_sydney_2026-03-14,2026,1,12269,Marcus Bontempelli,western_bulldogs,3,0.5384304800335623,0.4212108359458833,0.03826284240530232,2.495975954397756
2026_R1_western_bulldogs_v_greater_western_sydney_2026-03-14,2026,1,12594,Aaron Naughton,western_bulldogs,2,0.4287947213856498,0.5141439967591205,0.053664201389165375,2.3683363590643554
2026_R1_western_bulldogs_v_greater_western_sydney_2026-03-14,2026,1,11898,Tom Liberatore,western_bulldogs,1,0.012019585006001417,0.02377180587461386,0.3347598096873364,0.41836217645456836
2026_R20_adelaide_v_collingwood_2026-07-23,2026,20,12943,Nick Daicos,collingwood,3,0.9087440340339781,0.08490947149018799,0.006011554254067914,2.9020625993363782
2026_R20_adelaide_v_collingwood_2026-07-23,2026,20,12660,Darcy Cameron,collingwood,2,0.036177788219059766,0.3579678945073148,0.28306296787727003,1.107532121549079
2026_R20_adelaide_v_collingwood_2026-07-23,2026,20,4182,Scott Pendlebury,collingwood,1,0.02678171383260735,0.27003686037532776,0.28503806240285856,0.9054569246513361
2026_R20_brisbane_lions_v_port_adelaide_2026-07-26,2026,20,13040,Will Ashcroft,brisbane_lions,3,0.5875630696234017,0.2803836678741869,0.10023716344279787,2.4236937080613767
2026_R20_brisbane_lions_v_port_adelaide_2026-07-26,2026,20,12610,Zac Bailey,brisbane_lions,2,0.2026783668796353,0.33616301105373103,0.2544798388470574,1.5348409615934253
2026_R20_brisbane_lions_v_port_adelaide_2026-07-26,2026,20,12076,Dayne Zorko,brisbane_lions,1,0.09332294539644385,0.16634176906555087,0.25938194665475,0.8720343209751833
2026_R20_carlton_v_gold_coast_2026-07-25,2026,20,12261,Patrick Cripps,carlton,3,0.5695420925796255,0.26365631576196596,0.10966268749253544,2.345601596755344
2026_R20_carlton_v_gold_coast_2026-07-25,2026,20,13274,Jagga Smith,carlton,2,0.11298776668590897,0.1883895726670675,0.19533829076824105,0.911080736160103
2026_R20_carlton_v_gold_coast_2026-07-25,2026,20,12684,Sam Walsh,carlton,1,0.07428659778203478,0.12664596801316036,0.15342490873870598,0.6295766381111311
2026_R20_fremantle_v_west_coast_2026-07-24,2026,20,12983,Jye Amiss,fremantle,3,0.8478194907868213,0.13191788570966095,0.0179263204826886,2.8252205642624744
2026_R20_fremantle_v_west_coast_2026-07-24,2026,20,13047,Matthew Johnson,fremantle,2,0.038767625692442666,0.22191323333563534,0.2099716657793243,0.770101009527923
2026_R20_fremantle_v_west_coast_2026-07-24,2026,20,12779,Luke Jackson,fremantle,1,0.023724532647698207,0.1352158037810906,0.15295985639588225,0.4945650619011581
2026_R20_greater_western_sydney_v_sydney_2026-07-25,2026,20,12862,Errol Gulden,sydney,3,0.6325896350159241,0.2888421153165933,0.06662006962407493,2.5420732053050337
2026_R20_greater_western_sydney_v_sydney_2026-07-25,2026,20,12797,Chad Warner,sydney,2,0.25397700529417155,0.4668286837994009,0.2019800912617239,1.8975684747430401
2026_R20_greater_western_sydney_v_sydney_2026-07-25,2026,20,12714,James Rowbottom,sydney,1,0.03802310838836406,0.08137497101689344,0.2408163400389316,0.5176356072378107
2026_R20_hawthorn_v_essendon_2026-07-25,2026,20,11845,Jack Gunston,hawthorn,3,0.7763110139094102,0.1935254811812296,0.027199896693320784,2.7431839007840106
2026_R20_hawthorn_v_essendon_2026-07-25,2026,20,12237,Jarman Impey,hawthorn,2,0.1437627668843377,0.5029727050739518,0.23424808072560988,1.6714817915265265
2026_R20_hawthorn_v_essendon_2026-07-25,2026,20,12955,Josh Ward,hawthorn,1,0.028088133864042915,0.10562183591183817,0.25144280650284556,0.5469508799186507
2026_R20_melbourne_v_geelong_2026-07-24,2026,20,12992,Shannon Neale,geelong,3,0.4249597673285943,0.27311289861788507,0.1551988536057566,1.9763039528273096
2026_R20_melbourne_v_geelong_2026-07-24,2026,20,12692,Bailey Smith,geelong,2,0.21111183767333697,0.23554219826208844,0.19354430661929173,1.2979642161634795
2026_R20_melbourne_v_geelong_2026-07-24,2026,20,12505,Tom Stewart,geelong,1,0.052408026317059056,0.0694122114524772,0.08919442513404913,0.3852429269901807
2026_R20_north_melbourne_v_st_kilda_2026-07-26,2026,20,12950,Nasiah Wanganeen-Milera,st_kilda,3,0.9997716965273591,0.00022826257548806596,4.0891213655379895e-08,2.999771655624267
2026_R20_north_melbourne_v_st_kilda_2026-07-26,2026,20,12060,Bradley Hill,st_kilda,2,9.238335125313044e-05,0.406684255999187,0.26750535180000323,1.0811510138521365
2026_R20_north_melbourne_v_st_kilda_2026-07-26,2026,20,13110,Darcy Wilson,st_kilda,1,4.2063296462589355e-05,0.18290912493857256,0.2046992661254431,0.570643705891976
2026_R20_western_bulldogs_v_richmond_2026-07-25,2026,20,12605,Ed Richards,western_bulldogs,3,0.68894543335441,0.28948940762067654,0.020497630760156836,2.6663127460647402
2026_R20_western_bulldogs_v_richmond_2026-07-25,2026,20,12269,Marcus Bontempelli,western_bulldogs,2,0.28022495462761127,0.6272976680882751,0.0832252691518787,2.178495469211263
2026_R20_western_bulldogs_v_richmond_2026-07-25,2026,20,12441,Bailey Williams,western_bulldogs,1,0.005806691248026104,0.015727430897296443,0.16843011009123726,0.21730504562990846
2026_R21_carlton_v_brisbane_lions_2026-08-01,2026,21,12411,George Hewett,carlton,3,0.5347751931202285,0.28960256916541627,0.126050090665572,2.30958080835709
2026_R21_carlton_v_brisbane_lions_2026-08-01,2026,21,12937,Brodie Kemp,carlton,2,0.19547551015503808,0.2824657424073408,0.26430560857665414,1.41566362385645
2026_R21_carlton_v_brisbane_lions_2026-08-01,2026,21,13274,Jagga Smith,carlton,1,0.14743245666271163,0.22349123697693307,0.27281259581431716,1.1620924397563182
2026_R21_collingwood_v_geelong_2026-07-30,2026,21,12974,Oliver Dempsey,geelong,3,0.6893496917863383,0.2267961706043473,0.06431802578024678,2.5859594423479564
2026_R21_collingwood_v_geelong_2026-07-30,2026,21,12943,Nick Daicos,collingwood,2,0.10655214941173886,0.2599780196988523,0.23550313864083527,1.0751156262737565
2026_R21_collingwood_v_geelong_2026-07-30,2026,21,12692,Bailey Smith,geelong,1,0.05740939179305681,0.14037301596572851,0.17606107870679502,0.6290352860174224
2026_R21_essendon_v_adelaide_2026-08-02,2026,21,12892,Riley Thilthorpe,adelaide,3,0.855413209207607,0.13064730156247242,0.013184740751068534,2.840718971498834
2026_R21_essendon_v_adelaide_2026-08-02,2026,21,12798,Izak Rankine,adelaide,2,0.07515068548336636,0.45201618887342204,0.32916084660697764,1.4586452808039208
