player_id,player_name,season,round,match_id,team_id,most_likely_votes,confidence,expected_votes,p3,p2,p1,p0
12692,Bailey Smith,2026,6,2026_R6_geelong_v_western_bulldogs_2026-04-17,geelong,2,HIGH,2.0173037810291605,0.04958900866963879,0.9190300237511795,0.030476707517885213,0.0009042600612965274
12692,Bailey Smith,2026,7,2026_R7_port_adelaide_v_geelong_2026-04-25,geelong,0,HIGH,0.20691578933765564,0.026416060140598004,0.035019930102099445,0.05762774871166274,0.8809362610456397
12692,Bailey Smith,2026,8,2026_R8_geelong_v_north_melbourne_2026-05-02,geelong,0,HIGH,0.2717206831465336,0.025853524848795117,0.05461941974640312,0.08492126910734198,0.8346057862974597
12692,Bailey Smith,2026,9,2026_R9_geelong_v_collingwood_2026-05-09,geelong,3,HIGH,2.8942162618401612,0.9022984950606863,0.09012316509658802,0.007074446464926706,0.0005038933777990057
12692,Bailey Smith,2026,10,2026_R10_brisbane_lions_v_geelong_2026-05-14,geelong,2,HIGH,2.147221493409921,0.18256044424207302,0.7831862582805984,0.03316764412250519,0.0010856533548234473
12692,Bailey Smith,2026,11,2026_R11_geelong_v_sydney_2026-05-23,geelong,2,LOW,1.600496011042418,0.2500702716078843,0.29410957479256816,0.2620660466336287,0.19375410696591883
12692,Bailey Smith,2026,12,2026_R12_carlton_v_geelong_2026-05-29,geelong,2,MEDIUM,1.65005416263299,0.2648599225275552,0.3098867617341122,0.23570087158210018,0.1895524441562324
12692,Bailey Smith,2026,13,2026_R13_adelaide_v_geelong_2026-06-04,geelong,0,MEDIUM,1.1252403658908463,0.13378147955407027,0.25009918358009736,0.22369756006844083,0.3924217767973916
12692,Bailey Smith,2026,14,2026_R14_geelong_v_gold_coast_2026-06-12,geelong,2,MEDIUM,1.4643084677191325,0.1523195151428855,0.3789338781677345,0.249482165955007,0.21926444073437296
12692,Bailey Smith,2026,17,2026_R17_geelong_v_brisbane_lions_2026-07-02,geelong,0,HIGH,0.5768951765740474,0.08598406394812372,0.09989893945094896,0.1191451058277784,0.6949718907731489
12692,Bailey Smith,2026,18,2026_R18_greater_western_sydney_v_geelong_2026-07-11,geelong,0,HIGH,0.3954378149604906,0.043278277098667925,0.074803798444793,0.11599538677490082,0.7659225376816382
12692,Bailey Smith,2026,19,2026_R19_geelong_v_st_kilda_2026-07-16,geelong,3,MEDIUM,2.2877743053235706,0.43935724954965666,0.43076165504425823,0.10817924658608447,0.02170184882000059
12692,Bailey Smith,2026,20,2026_R20_melbourne_v_geelong_2026-07-24,geelong,0,MEDIUM,1.2979669885259009,0.21112478636886053,0.23552770708855084,0.1935372152422177,0.3598102913003709
12692,Bailey Smith,2026,21,2026_R21_collingwood_v_geelong_2026-07-30,geelong,0,HIGH,0.6290985495683158,0.05740970612262552,0.14039386841820595,0.1760816943640273,0.6261147310951412
12692,Bailey Smith,2026,22,2026_R22_geelong_v_essendon_2026-08-08,geelong,3,HIGH,2.8946341656176973,0.901323044377697,0.09226586601304461,0.0061333004585169045,0.00027778915074153955
12692,Bailey Smith,2026,23,2026_R23_north_melbourne_v_geelong_2026-08-15,geelong,3,HIGH,2.236159145629648,0.5269465682325196,0.2652535213626677,0.12481239820675386,0.0829875121980588
12692,Bailey Smith,2026,24,2026_R24_geelong_v_richmond_2026-08-22,geelong,3,HIGH,2.893466755445167,0.8964973198005419,0.10052753813895852,0.0029197197656239157,5.542229487563418e-05
12269,Marcus Bontempelli,2026,0,2026_R0_brisbane_lions_v_western_bulldogs_2026-03-07,western_bulldogs,0,HIGH,0.48178714893530444,0.040976469533134094,0.10528387019516058,0.148289999945581,0.7054496603261243
12269,Marcus Bontempelli,2026,1,2026_R1_western_bulldogs_v_greater_western_sydney_2026-03-14,western_bulldogs,3,HIGH,2.4960074545465414,0.5384489058091084,0.42120409791527536,0.038252541288665606,0.002094454986950614
12269,Marcus Bontempelli,2026,2,2026_R2_adelaide_v_western_bulldogs_2026-03-20,western_bulldogs,3,MEDIUM,2.0181764184741167,0.4321693780410414,0.2815284020406214,0.15861148026974964,0.12769073964858757
12269,Marcus Bontempelli,2026,4,2026_R4_western_bulldogs_v_essendon_2026-04-05,western_bulldogs,2,MEDIUM,2.2339912909560793,0.4189106699512636,0.4258161513717068,0.12562697835887549,0.029646200318154126
12269,Marcus Bontempelli,2026,5,2026_R5_hawthorn_v_western_bulldogs_2026-04-11,western_bulldogs,0,HIGH,0.10098835506698349,0.013150521643113295,0.0178786800578234,0.0257794300219968,0.9431913682770665
12269,Marcus Bontempelli,2026,6,2026_R6_geelong_v_western_bulldogs_2026-04-17,western_bulldogs,0,HIGH,0.00011927223506303333,1.7285699402797705e-07,3.5309581126259407e-06,0.00011169174785569752,0.9998846044370375
12269,Marcus Bontempelli,2026,7,2026_R7_western_bulldogs_v_sydney_2026-04-23,western_bulldogs,0,HIGH,0.13932011805977573,0.0011256646112226308,0.04047424259356815,0.054994639038971546,0.9034054537562377
12269,Marcus Bontempelli,2026,8,2026_R8_western_bulldogs_v_fremantle_2026-05-01,western_bulldogs,3,MEDIUM,1.7173748729615517,0.31662709756490404,0.28723130407672726,0.19303097211338494,0.20311062624498377
12269,Marcus Bontempelli,2026,9,2026_R9_port_adelaide_v_western_bulldogs_2026-05-08,western_bulldogs,3,HIGH,2.3753251406249123,0.58166286212414,0.26216204754844263,0.10601245915560721,0.050162631171810176
12269,Marcus Bontempelli,2026,10,2026_R10_carlton_v_western_bulldogs_2026-05-16,western_bulldogs,0,HIGH,0.1513374742379842,0.007286217566363615,0.038353662015891445,0.05277149750711045,0.9015886229106346
12269,Marcus Bontempelli,2026,11,2026_R11_western_bulldogs_v_melbourne_2026-05-24,western_bulldogs,2,HIGH,1.7821704887290153,0.164005920381846,0.5382380460056466,0.2136766355721841,0.08407939804032324
