match_id,season,round,player_name,team_id,p3,p2,p1,p0,expected_votes,most_likely,key_drivers
2026_R14_richmond_v_brisbane_lions_2026-06-14,2026,14,Will Ashcroft,brisbane_lions,0.9345810667409222,0.062008673912918144,0.003273881011959024,0.00013637833420060376,2.931034429060562,3,winning team; disposals=38 (match z=3.2); clearances=8 (match z=3.1); marks=10 (match z=2.0).
2026_R14_melbourne_v_essendon_2026-06-13,2026,14,Kysaiah Pickett,melbourne,0.8954431178217506,0.09874494713875329,0.005575165767740191,0.0002367692717559558,2.8893944135104985,3,winning team; disposals=32 (match z=1.9); goals=3 (match z=3.6); inside 50s=5 (match z=1.6).
2026_R14_north_melbourne_v_west_coast_2026-06-13,2026,14,Harry Sheezel,north_melbourne,0.8468377459689975,0.13297989824766054,0.017870710525048263,0.0023116452582936688,2.824343744927362,3,winning team; disposals=33 (match z=3.1); contested possessions=15 (match z=2.6); clearances=10 (match z=3.4); inside 50s=9 (match z=3.9).
2026_R14_geelong_v_gold_coast_2026-06-12,2026,14,Max Holmes,geelong,0.7006194711991447,0.23113347235313336,0.055601170671113406,0.012645885776608537,2.619726528974814,3,winning team; disposals=31 (match z=2.3).
2026_R14_st_kilda_v_greater_western_sydney_2026-06-14,2026,14,Nasiah Wanganeen-Milera,st_kilda,0.4308507129664228,0.3433992388179915,0.155070547684396,0.07067950053118977,2.1344211642196473,3,winning team; disposals=32 (match z=1.9).
2026_R14_st_kilda_v_greater_western_sydney_2026-06-14,2026,14,Liam Ryan,st_kilda,0.3722645155931992,0.357564480522798,0.1780173367657242,0.09215366711827863,2.009939844590918,3,winning team; goals=6 (match z=4.2); contested marks=2 (match z=2.0). Uncertainty: teammate Nasiah Wanganeen-Milera also had a big disposal count.
2026_R14_port_adelaide_v_sydney_2026-06-13,2026,14,Isaac Heeney,sydney,0.3084267381642771,0.23479202385366632,0.17184230641740883,0.2849389315646477,1.5667065686175727,3,winning team; disposals=30 (match z=2.1).
2026_R15_collingwood_v_port_adelaide_2026-06-20,2026,15,Nick Daicos,collingwood,0.9004584862854217,0.09559736915216915,0.003833610839630012,0.00011053372277914546,2.8964038080002337,3,winning team; disposals=41 (match z=3.1); contested possessions=14 (match z=2.8); clearances=9 (match z=3.5); inside 50s=6 (match z=1.8).
2026_R15_fremantle_v_geelong_2026-06-18,2026,15,Luke Jackson,fremantle,0.8924660249585754,0.1030222477137874,0.0043731707897829665,0.00013855653785422185,2.887815741093084,3,winning team; disposals=28 (match z=1.9); contested possessions=15 (match z=3.2); clearances=6 (match z=2.8); tackles=9 (match z=3.6); goals=3 (match z=2.5). Uncertainty: teammate Andrew Brayshaw also had a big disposal count.
2026_R15_gold_coast_v_hawthorn_2026-06-19,2026,15,Jai Newcombe,hawthorn,0.7103017764944194,0.22809755536645537,0.05054170039128934,0.011058967747835893,2.637642140607458,3,winning team; disposals=31 (match z=1.7); contested possessions=17 (match z=2.7); clearances=10 (match z=3.8).
2026_R15_st_kilda_v_western_bulldogs_2026-06-21,2026,15,Marcus Bontempelli,western_bulldogs,0.6555341947644313,0.2674321101936702,0.0643869967509147,0.012646698290983804,2.565853801431549,3,winning team; disposals=34 (match z=1.7); contested possessions=15 (match z=2.4); clearances=13 (match z=4.1); tackles=7 (match z=2.6).
2026_R15_richmond_v_north_melbourne_2026-06-21,2026,15,Caleb Daniel,north_melbourne,0.5258958653217501,0.2967108980209356,0.12448458910149204,0.052908647555822225,2.2955939811086137,3,winning team; disposals=40 (match z=3.1); marks=16 (match z=3.6).
2026_R15_adelaide_v_melbourne_2026-06-20,2026,15,Max Gawn,melbourne,0.3067547532958285,0.22459300541046745,0.16048913745362947,0.3081631038400745,1.5299394081620499,3,losing team; disposals=28 (match z=1.8); contested possessions=15 (match z=3.0); clearances=7 (match z=2.8); inside 50s=6 (match z=1.8).
2026_R16_collingwood_v_richmond_2026-06-27,2026,16,Nick Daicos,collingwood,0.9689994844538516,0.03033452715517286,0.0006552458854971717,1.074250547832261e-05,2.9683227535573984,3,winning team; disposals=37 (match z=2.9); contested possessions=11 (match z=2.0); clearances=7 (match z=3.3); goals=3 (match z=2.2); inside 50s=9 (match z=3.3).
2026_R16_port_adelaide_v_adelaide_2026-06-27,2026,16,Zak Butters,port_adelaide,0.8967993731449959,0.09805178678520339,0.005019693228889996,0.00012914684091069883,2.8915213862342846,3,winning team; disposals=37 (match z=3.9); contested possessions=23 (match z=4.5); clearances=13 (match z=4.6); tackles=7 (match z=1.6); inside 50s=11 (match z=4.3).
2026_R16_north_melbourne_v_essendon_2026-06-28,2026,16,Harry Sheezel,north_melbourne,0.8521995200577455,0.13145199883625777,0.01498094193038916,0.0013675391756076058,2.834483499776141,3,winning team; disposals=43 (match z=3.0); contested possessions=13 (match z=3.1); tackles=8 (match z=2.8); marks=12 (match z=2.4).
2026_R16_carlton_v_west_coast_2026-06-27,2026,16,Patrick Cripps,carlton,0.7055452872352548,0.21938474567571586,0.058840767488408996,0.01622919960062036,2.6142461205456047,3,winning team; disposals=31 (match z=2.3); contested possessions=16 (match z=2.9); clearances=9 (match z=2.5); tackles=6 (match z=2.7); contested marks=2 (match z=2.5).
2026_R16_brisbane_lions_v_sydney_2026-06-25,2026,16,Chad Warner,sydney,0.6595241978463627,0.24858498271979468,0.07113266381540165,0.020758155618440938,2.5468752227940796,3,losing team; disposals=28 (match z=1.7); contested possessions=14 (match z=2.1); clearances=8 (match z=2.5); tackles=7 (match z=2.0); goals=4 (match z=3.2); inside 50s=8 (match z=2.6).
2026_R16_fremantle_v_gold_coast_2026-06-28,2026,16,Andrew Brayshaw,fremantle,0.6054639251176513,0.2502178384400184,0.09575230255362949,0.048565933888700785,2.4125797547866203,3,winning team; disposals=29 (match z=1.8); tackles=6 (match z=1.8); inside 50s=8 (match z=3.4); marks=9 (match z=2.3).
2026_R16_hawthorn_v_greater_western_sydney_2026-06-26,2026,16,Jai Newcombe,hawthorn,0.32588029993643336,0.258883210206007,0.1869831726108961,0.22825331724666348,1.6823904928322102,3,winning team; disposals=31 (match z=1.8); contested possessions=21 (match z=3.8); clearances=15 (match z=4.8).
2026_R17_hawthorn_v_melbourne_2026-07-04,2026,17,Jacob van Rooyen,melbourne,0.9376769198711414,0.05930776318154479,0.002906382869193546,0.00010893407812022707,2.9345526688457073,3,winning team; contested possessions=14 (match z=2.3); goals=5 (match z=3.2); contested marks=4 (match z=2.4).
2026_R17_sydney_v_western_bulldogs_2026-07-03,2026,17,Charlie Curnow,sydney,0.9131995479148725,0.09245496258582424,0.007404582606452592,0.0,2.9319131515227186,3,winning team; goals=6 (match z=5.2); contested marks=4 (match z=3.7); marks=9 (match z=2.2). Uncertainty: teammate Errol Gulden also had a big disposal count.
2026_R17_essendon_v_st_kilda_2026-07-05,2026,17,Nasiah Wanganeen-Milera,st_kilda,0.9057957298044876,0.08836282779429214,0.00562146047807295,0.0002199819231472758,2.8997343054801203,3,winning team; disposals=46 (match z=3.3); contested possessions=10 (match z=1.8); inside 50s=6 (match z=2.0); contested marks=2 (match z=2.6).
2026_R17_gold_coast_v_collingwood_2026-07-04,2026,17,Nick Daicos,collingwood,0.8507158248520084,0.12895814121040688,0.017809925719545858,0.0025161082180388955,2.8278736826963846,3,winning team; disposals=31 (match z=1.9); contested possessions=11 (match z=1.5); clearances=8 (match z=3.0); inside 50s=6 (match z=2.0).
2026_R17_west_coast_v_adelaide_2026-07-03,2026,17,Jordan Dawson,adelaide,0.7408501063999136,0.20453139629588607,0.04516332863309522,0.009455168671105157,2.6767764404246077,3,winning team; disposals=27 (match z=2.4); clearances=6 (match z=1.9); tackles=8 (match z=2.3); inside 50s=9 (match z=3.7).
2026_R17_port_adelaide_v_north_melbourne_2026-07-05,2026,17,Harry Sheezel,north_melbourne,0.6975720252059702,0.22708058976547862,0.06055483668362574,0.014792548344925466,2.6074320918324934,3,losing team; disposals=40 (match z=3.1); contested possessions=12 (match z=1.8); clearances=6 (match z=2.2); tackles=9 (match z=3.2); inside 50s=5 (match z=1.6).
2026_R17_greater_western_sydney_v_fremantle_2026-07-04,2026,17,Jake Stringer,greater_western_sydney,0.6882176753096011,0.2427403007558565,0.05841062635969932,0.010631397574843077,2.6085442538002157,3,winning team; goals=7 (match z=5.1). Uncertainty: teammate Clayton Oliver also had a big disposal count.
2026_R17_richmond_v_carlton_2026-07-04,2026,17,George Hewett,carlton,0.44212971402471724,0.2820988179485292,0.15711530747623553,0.11865616055051803,2.0477020854474457,3,winning team; disposals=26 (match z=2.0); tackles=9 (match z=3.3); goals=2 (match z=2.2).
2026_R18_melbourne_v_richmond_2026-07-12,2026,18,Jacob van Rooyen,melbourne,0.8559213645362568,0.1278067174373249,0.014886458613341026,0.0013854594130772828,2.838263987096761,3,winning team; goals=6 (match z=5.1); contested marks=3 (match z=3.0); marks=10 (match z=2.7). Uncertainty: teammate Jake Bowey also had a big disposal count.
2026_R18_brisbane_lions_v_essendon_2026-07-12,2026,18,Will Ashcroft,brisbane_lions,0.7814188723626088,0.2112333286190699,0.007187677783154134,0.00016012123516719826,2.7739109521091203,3,winning team; disposals=33 (match z=2.4); contested possessions=12 (match z=2.3); clearances=8 (match z=3.2); goals=3 (match z=2.4); inside 50s=6 (match z=1.9). Uncertainty: teammate Lachie Neale also had a big disposal count.
2026_R18_greater_western_sydney_v_geelong_2026-07-11,2026,18,Shaun Mannagh,geelong,0.5543327612144583,0.28089399048817587,0.11596193099110536,0.04881131730626048,2.3407481956108325,3,losing team; disposals=33 (match z=2.1); contested possessions=13 (match z=1.6); clearances=7 (match z=2.3); goals=4 (match z=3.7).
2026_R18_adelaide_v_gold_coast_2026-07-11,2026,18,Izak Rankine,adelaide,0.5344801291609119,0.2875967101319146,0.12787131751042372,0.05005184319674974,2.3065051252569884,3,winning team; disposals=31 (match z=2.2); contested possessions=14 (match z=2.2); clearances=7 (match z=2.0); tackles=8 (match z=1.9); inside 50s=8 (match z=3.2).
2026_R18_fremantle_v_sydney_2026-07-09,2026,18,Josh Treacy,fremantle,0.5286478433363557,0.2669893379138476,0.12388793930039835,0.08047487944939832,2.243810145137161,3,winning team; contested possessions=12 (match z=2.0); goals=4 (match z=3.1); contested marks=3 (match z=3.2). Uncertainty: teammate Murphy Reid also had a big disposal count.
2026_R18_western_bulldogs_v_west_coast_2026-07-12,2026,18,Marcus Bontempelli,western_bulldogs,0.4171496559634613,0.3077428920165518,0.19231132812559731,0.08279612389438956,2.059246080049085,3,winning team; disposals=25 (match z=1.7); contested possessions=15 (match z=2.5); clearances=12 (match z=4.0); tackles=8 (match z=2.3); goals=2 (match z=1.7); inside 50s=5 (match z=1.7).
2026_R18_collingwood_v_north_melbourne_2026-07-10,2026,18,Nick Daicos,collingwood,0.36049164637304115,0.2672884164627042,0.18064213249400457,0.19157780467025004,1.7966939045385364,3,winning team; disposals=28 (match z=1.6).
2026_R19_essendon_v_greater_western_sydney_2026-07-19,2026,19,Zach Merrett,essendon,0.7397647077118954,0.19993609300147971,0.047827784273524174,0.012471415013100715,2.66699409341217,3,winning team; disposals=35 (match z=2.9); inside 50s=6 (match z=2.3).
2026_R19_gold_coast_v_western_bulldogs_2026-07-19,2026,19,Marcus Bontempelli,western_bulldogs,0.7286564096674943,0.20891195007720745,0.05030493553217124,0.01212670472312697,2.654098064689069,3,winning team; contested possessions=14 (match z=2.5); clearances=5 (match z=1.7); goals=3 (match z=3.3); inside 50s=7 (match z=2.6). Uncertainty: teammate Bailey Williams also had a big disposal count.
2026_R19_north_melbourne_v_melbourne_2026-07-18,2026,19,Tom Sparrow,melbourne,0.6035418657388618,0.3117027765682373,0.07166100883569597,0.01309434885720491,2.5056921591887558,3,winning team; disposals=33 (match z=2.0); contested possessions=17 (match z=3.3); clearances=10 (match z=3.9); tackles=6 (match z=2.4).
2026_R19_collingwood_v_carlton_2026-07-18,2026,19,Nick Daicos,collingwood,0.5269776248468376,0.32644226701536394,0.11051971406960179,0.03606039406819664,2.3443371226408427,3,winning team; disposals=36 (match z=2.9).
2026_R19_geelong_v_st_kilda_2026-07-16,2026,19,Rowan Marshall,st_kilda,0.470385411915914,0.4111503315443542,0.0986663310500376,0.01979792548969421,2.332123229886488,3,losing team; disposals=33 (match z=2.0); contested possessions=26 (match z=4.9); clearances=12 (match z=4.1); goals=2 (match z=1.8); inside 50s=6 (match z=1.7); contested marks=2 (match z=2.2).
2026_R19_geelong_v_st_kilda_2026-07-16,2026,19,Bailey Smith,geelong,0.4390826075120964,0.4303480492335925,0.10787771702512933,0.022691626229181805,2.2858216380286036,3,winning team; disposals=35 (match z=2.3); inside 50s=9 (match z=3.0).
2026_R19_collingwood_v_carlton_2026-07-18,2026,19,Patrick Cripps,carlton,0.3137965208789899,0.4007592490000227,0.1899351037951857,0.09550912632580172,1.9328431644322008,2,losing team; disposals=30 (match z=2.0); contested possessions=12 (match z=1.7); clearances=6 (match z=1.8); tackles=6 (match z=1.6); goals=2 (match z=1.8).
2026_R19_west_coast_v_brisbane_lions_2026-07-18,2026,19,Lachie Neale,brisbane_lions,0.3070542121824202,0.264905758133233,0.20466126867564643,0.2233787610087003,1.655635421489373,3,winning team; disposals=32 (match z=2.4); contested possessions=17 (match z=3.2); clearances=6 (match z=1.8).
2026_R2_port_adelaide_v_essendon_2026-03-22,2026,2,Zak Butters,port_adelaide,0.7194559243878736,0.2438662356090597,0.03306586086893065,0.0036119791341359953,2.679166105250671,3,winning team; disposals=36 (match z=2.8); clearances=7 (match z=2.6); tackles=6 (match z=2.1); inside 50s=9 (match z=3.2).
2026_R2_richmond_v_gold_coast_2026-03-21,2026,2,Ben King,gold_coast,0.714146291869219,0.22384974729782678,0.051437778731199035,0.010566182101755223,2.6415761489345093,3,winning team; goals=7 (match z=5.1). Uncertainty: teammate Touk Miller also had a big disposal count.
2026_R2_hawthorn_v_sydney_2026-03-19,2026,2,Jai Newcombe,hawthorn,0.6057198568617236,0.2676857054150978,0.10557686531791322,0.021017572405265417,2.45810784673328,3,winning team; disposals=31 (match z=2.2); contested possessions=12 (match z=1.7); clearances=9 (match z=3.4).
2026_R2_fremantle_v_melbourne_2026-03-21,2026,2,Shai Bolton,fremantle,0.5869022856224039,0.29408217098824513,0.10344306590748739,0.015572477481863606,2.4523142647511893,3,winning team; disposals=32 (match z=2.1); contested possessions=15 (match z=2.4); clearances=9 (match z=3.5); goals=2 (match z=1.5); inside 50s=10 (match z=3.8). Uncertainty: teammate Andrew Brayshaw also had a big disposal count.
2026_R2_adelaide_v_western_bulldogs_2026-03-20,2026,2,Marcus Bontempelli,western_bulldogs,0.43189121330016605,0.28134710326741347,0.1585132056906131,0.12824847774180742,2.0168810521259384,3,winning team; disposals=30 (match z=2.1); contested possessions=14 (match z=2.5); clearances=7 (match z=2.2); tackles=6 (match z=1.6); inside 50s=6 (match z=2.0).
2026_R2_greater_western_sydney_v_st_kilda_2026-03-21,2026,2,Lachie Ash,greater_western_sydney,0.3103199613311697,0.23399717646558382,0.1696365986369867,0.2860462635662598,1.5685908355616633,3,losing team; disposals=39 (match z=2.6); marks=9 (match z=2.2).
2026_R20_north_melbourne_v_st_kilda_2026-07-26,2026,20,Nasiah Wanganeen-Milera,st_kilda,0.9997716965273591,0.00022826257548806596,4.0891213655379895e-08,5.9391903195522705e-12,2.999771655624267,3,winning team; disposals=46 (match z=3.4); clearances=5 (match z=1.8); goals=4 (match z=4.0); inside 50s=8 (match z=2.9).
2026_R20_adelaide_v_collingwood_2026-07-23,2026,20,Nick Daicos,collingwood,0.908727682657328,0.08492259822127107,0.006014438110674205,0.0003352810107267717,2.9020426825252006,3,winning team; disposals=39 (match z=3.3); contested possessions=18 (match z=2.9); clearances=7 (match z=2.2).
2026_R20_fremantle_v_west_coast_2026-07-24,2026,20,Jye Amiss,fremantle,0.8478194907868213,0.13191788570966095,0.0179263204826886,0.0023363030208291627,2.8252205642624744,3,winning team; goals=5 (match z=5.1); contested marks=3 (match z=3.3). Uncertainty: teammate Matthew Johnson also had a big disposal count.
2026_R20_hawthorn_v_essendon_2026-07-25,2026,20,Jack Gunston,hawthorn,0.7763068541795941,0.1935269194644819,0.02720202448263241,0.0029642018732915915,2.7431764259503786,3,winning team; goals=7 (match z=5.1); marks=11 (match z=2.2). Uncertainty: teammate Jarman Impey also had a big disposal count.
2026_R20_western_bulldogs_v_richmond_2026-07-25,2026,20,Ed Richards,western_bulldogs,0.68894543335441,0.28948940762067654,0.020497630760156836,0.001067528264756569,2.6663127460647402,3,winning team; disposals=32 (match z=2.3); contested possessions=12 (match z=2.2); clearances=6 (match z=2.2); tackles=5 (match z=1.7); goals=2 (match z=2.1); inside 50s=11 (match z=3.7).
2026_R20_greater_western_sydney_v_sydney_2026-07-25,2026,20,Errol Gulden,sydney,0.6325896350159241,0.2888421153165933,0.06662006962407493,0.011948180043407614,2.5420732053050337,3,winning team; disposals=41 (match z=3.1); contested possessions=11 (match z=1.7); clearances=7 (match z=2.3); inside 50s=8 (match z=2.6).
2026_R20_brisbane_lions_v_port_adelaide_2026-07-26,2026,20,Will Ashcroft,brisbane_lions,0.5876730134345494,0.2803932168023687,0.10019442531982867,0.03173934444325324,2.4239998992282143,3,winning team; disposals=30 (match z=1.9); clearances=5 (match z=1.6); inside 50s=12 (match z=4.6).
2026_R20_carlton_v_gold_coast_2026-07-25,2026,20,Patrick Cripps,carlton,0.5695447763593527,0.263656345258179,0.1096618268218261,0.057137051560642166,2.3456088464162423,3,winning team; disposals=30 (match z=1.8); contested possessions=21 (match z=3.9); clearances=15 (match z=4.8); tackles=5 (match z=1.7); inside 50s=8 (match z=2.5).
2026_R20_melbourne_v_geelong_2026-07-24,2026,20,Shannon Neale,geelong,0.4244677324728551,0.2729619653944291,0.1552788517735491,0.14729145035916674,1.9746059799809723,3,winning team; goals=5 (match z=3.4); contested marks=2 (match z=2.4). Uncertainty: teammate Bailey Smith also had a big disposal count.
2026_R21_essendon_v_adelaide_2026-08-02,2026,21,Riley Thilthorpe,adelaide,0.855413209207607,0.13064730156247242,0.013184740751068534,0.0007547484788520478,2.840718971498834,3,winning team; goals=5 (match z=3.1); contested marks=6 (match z=5.0); marks=10 (match z=2.5). Uncertainty: teammate Jordan Dawson also had a big disposal count.
2026_R21_richmond_v_west_coast_2026-08-02,2026,21,Tim Taranto,richmond,0.848453649961693,0.13745756059553865,0.013106615202905281,0.000982174239863031,2.8333826862790614,3,winning team; disposals=32 (match z=2.3); contested possessions=14 (match z=2.0); clearances=11 (match z=4.0); tackles=9 (match z=2.3); inside 50s=7 (match z=2.9).
2026_R21_collingwood_v_geelong_2026-07-30,2026,21,Oliver Dempsey,geelong,0.6884351525943363,0.2271841383857955,0.0646590238528829,0.019721685166985317,2.584332758407483,3,winning team; disposals=29 (match z=1.9); contested possessions=12 (match z=1.7); contested marks=2 (match z=1.6); marks=10 (match z=3.1).
2026_R21_hawthorn_v_north_melbourne_2026-08-01,2026,21,Jai Newcombe,hawthorn,0.6519125564232037,0.2605799729754721,0.07139064247621371,0.016116828125110533,2.5482882576967687,3,winning team; disposals=34 (match z=2.6); contested possessions=21 (match z=4.1); clearances=12 (match z=4.3); inside 50s=9 (match z=3.5).
2026_R21_st_kilda_v_sydney_2026-08-01,2026,21,Errol Gulden,sydney,0.6080507267338215,0.26127867923876696,0.09449386049299699,0.0361767335344145,2.4412033991719952,3,winning team; disposals=34 (match z=2.5); contested possessions=12 (match z=1.9); clearances=7 (match z=2.7); inside 50s=6 (match z=1.6).
2026_R21_carlton_v_brisbane_lions_2026-08-01,2026,21,George Hewett,carlton,0.5347751190603485,0.289602558541865,0.12605011644775094,0.049572205950035586,2.309580590712526,3,winning team; disposals=33 (match z=2.4); contested possessions=13 (match z=2.4); clearances=8 (match z=2.6); inside 50s=8 (match z=2.8); marks=11 (match z=2.3).
2026_R21_gold_coast_v_melbourne_2026-08-02,2026,21,Max Gawn,melbourne,0.4211805951709021,0.271859731688491,0.1605548038216457,0.1464048693189612,1.9678160527113342,3,winning team; contested possessions=14 (match z=2.2); clearances=9 (match z=3.4); contested marks=2 (match z=1.5); marks=10 (match z=2.6).
2026_R21_port_adelaide_v_greater_western_sydney_2026-08-01,2026,21,Jason Horne-Francis,port_adelaide,0.32519959130368936,0.2765310336304815,0.19255705614161545,0.2057123189242137,1.7212178973136465,3,losing team; disposals=29 (match z=2.0); contested possessions=12 (match z=1.8); clearances=7 (match z=2.8); marks=7 (match z=1.8).
2026_R21_port_adelaide_v_greater_western_sydney_2026-08-01,2026,21,Lachie Whitfield,greater_western_sydney,0.319565693998939,0.2735196830315009,0.19225955221144891,0.21465507075811108,1.6979960002712677,3,winning team; disposals=29 (match z=2.0); contested possessions=11 (match z=1.5); tackles=7 (match z=1.7).
2026_R22_greater_western_sydney_v_gold_coast_2026-08-09,2026,22,Matt Rowell,gold_coast,0.9800514968268812,0.019768668291919925,0.000178539961238241,1.2949199606370116e-06,2.979870367025722,3,winning team; disposals=40 (match z=3.6); contested possessions=21 (match z=3.3); clearances=17 (match z=4.6); tackles=16 (match z=4.1); inside 50s=10 (match z=3.8).
2026_R22_geelong_v_essendon_2026-08-08,2026,22,Bailey Smith,geelong,0.9039199489362939,0.0899090271739216,0.005899018823870619,0.0002720050659138747,2.8974769199805954,3,winning team; disposals=38 (match z=3.5); contested possessions=15 (match z=2.8); clearances=8 (match z=2.7); inside 50s=8 (match z=3.0).
2026_R22_west_coast_v_collingwood_2026-08-09,2026,22,Nick Daicos,collingwood,0.8771508799543408,0.11020506004839672,0.011567066135960443,0.001076993861302009,2.8634298260957767,3,winning team; disposals=39 (match z=3.1); contested possessions=17 (match z=2.5); clearances=10 (match z=2.9); inside 50s=11 (match z=3.5).
2026_R22_western_bulldogs_v_north_melbourne_2026-08-06,2026,22,Luke Davies-Uniacke,north_melbourne,0.8423737388815506,0.13706161179073834,0.018274521273577846,0.002290128054133169,2.8195189614997065,3,winning team; disposals=31 (match z=2.1); contested possessions=17 (match z=3.2); clearances=10 (match z=3.8); tackles=10 (match z=3.5); goals=2 (match z=1.7); inside 50s=6 (match z=2.0); contested marks=2 (match z=2.5).
2026_R22_adelaide_v_richmond_2026-08-08,2026,22,Izak Rankine,adelaide,0.7672743921088979,0.22588586472088001,0.0067071313682635515,0.00013261180195851645,2.760302037136717,3,winning team; disposals=36 (match z=3.0); contested possessions=18 (match z=3.4); clearances=11 (match z=3.9); tackles=6 (match z=1.8); inside 50s=7 (match z=3.2); marks=6 (match z=1.6).
2026_R22_sydney_v_port_adelaide_2026-08-08,2026,22,Errol Gulden,sydney,0.7089977294711443,0.23000599116927656,0.05169112826443577,0.009305151095143419,2.638696299016422,3,winning team; disposals=39 (match z=2.8); inside 50s=7 (match z=1.8).
2026_R22_brisbane_lions_v_hawthorn_2026-08-07,2026,22,Kai Lohmann,brisbane_lions,0.6525009069354811,0.2652074946190757,0.07522420708005648,0.0070673913653866716,2.5631419171246512,3,winning team; goals=5 (match z=3.9). Uncertainty: teammate Will Ashcroft also had a big disposal count.
2026_R22_melbourne_v_fremantle_2026-08-08,2026,22,Kysaiah Pickett,melbourne,0.6202872879404476,0.24667275713206774,0.08986380564914095,0.04317614927834368,2.444071183734619,3,winning team; disposals=27 (match z=2.2).
2026_R22_st_kilda_v_carlton_2026-08-09,2026,22,Max Hall,st_kilda,0.3098217744953361,0.23764287319158175,0.17412222304759656,0.2784131292654856,1.5788732929167684,3,losing team; disposals=30 (match z=2.0); contested possessions=16 (match z=3.7); clearances=10 (match z=3.5); goals=2 (match z=1.8).
2026_R23_brisbane_lions_v_gold_coast_2026-08-15,2026,23,Will Ashcroft,brisbane_lions,0.8228739740469646,0.14977161834780817,0.023713700272959323,0.003640707332267904,2.79187885910947,3,winning team; disposals=31 (match z=2.3); inside 50s=5 (match z=1.6); marks=8 (match z=1.9).
2026_R23_hawthorn_v_collingwood_2026-08-15,2026,23,Nick Daicos,collingwood,0.7802989182940603,0.17543480785470478,0.03611881146625151,0.008147462384983428,2.727885182057842,3,draw; disposals=36 (match z=2.9); inside 50s=8 (match z=2.9).
2026_R23_richmond_v_st_kilda_2026-08-15,2026,23,Max Hall,st_kilda,0.6733692165565808,0.238666217666263,0.06998804564700178,0.01797652013015444,2.56742813064927,3,winning team; disposals=40 (match z=3.0); inside 50s=10 (match z=4.0); marks=10 (match z=2.1).
2026_R23_western_bulldogs_v_carlton_2026-08-16,2026,23,Ed Richards,western_bulldogs,0.662386404529387,0.23469745957660273,0.07516210948652602,0.027754026407484228,2.5317162422278923,3,draw; disposals=31 (match z=1.6); contested possessions=13 (match z=1.7); goals=2 (match z=2.0); inside 50s=8 (match z=3.1).
2026_R23_fremantle_v_adelaide_2026-08-14,2026,23,Izak Rankine,adelaide,0.584127668335131,0.2935421009865,0.09556492554588528,0.026765305132483735,2.4350321325242783,3,losing team; disposals=39 (match z=3.2); contested possessions=15 (match z=2.6); clearances=10 (match z=2.9); tackles=6 (match z=1.5); marks=9 (match z=2.8).
2026_R23_greater_western_sydney_v_west_coast_2026-08-16,2026,23,Lachie Ash,greater_western_sydney,0.5516646810272243,0.2639173758069836,0.11558236767870197,0.0688355754870901,2.298411162374342,3,winning team; disposals=36 (match z=2.9); marks=11 (match z=2.6).
2026_R23_north_melbourne_v_geelong_2026-08-15,2026,23,Bailey Smith,geelong,0.524697928096147,0.2641560994022163,0.12433119113943783,0.08681478136219886,2.2267371742323117,3,winning team; disposals=34 (match z=2.9); contested possessions=10 (match z=1.5); inside 50s=7 (match z=2.1).
2026_R23_essendon_v_sydney_2026-08-16,2026,23,Errol Gulden,sydney,0.5001486963620114,0.4481520008184874,0.04899152585296171,0.0027077769665394824,2.4457416165759707,3,winning team; disposals=47 (match z=3.7); contested possessions=12 (match z=1.8); clearances=8 (match z=2.5); inside 50s=6 (match z=2.0).
2026_R23_essendon_v_sydney_2026-08-16,2026,23,Isaac Heeney,sydney,0.4612709246877069,0.4792713270996117,0.056083352312263995,0.0033743959004174096,2.398438780574608,2,winning team; contested possessions=18 (match z=3.6); clearances=7 (match z=2.1); tackles=7 (match z=1.9); goals=3 (match z=2.3); inside 50s=6 (match z=2.0); marks=9 (match z=2.2). Uncertainty: teammate Errol Gulden also had a big disposal count.
2026_R23_port_adelaide_v_melbourne_2026-08-15,2026,23,Kade Chandler,melbourne,0.4073374259113627,0.27728963747560664,0.1699433569555473,0.14542957965748338,1.9465349096408486,3,winning team; tackles=9 (match z=2.6); goals=4 (match z=2.9); inside 50s=6 (match z=2.2). Uncertainty: teammate Jack Steele also had a big disposal count.
2026_R24_adelaide_v_greater_western_sydney_2026-08-22,2026,24,Izak Rankine,adelaide,0.9868500063366763,0.013029543381742214,0.00011964722996835579,8.030516131308824e-07,2.9867287530034816,3,winning team; disposals=35 (match z=2.9); contested possessions=17 (match z=3.5); clearances=12 (match z=4.4); goals=4 (match z=2.1); inside 50s=6 (match z=1.9).
2026_R24_sydney_v_north_melbourne_2026-08-23,2026,24,Errol Gulden,sydney,0.9558419753072485,0.04257326755176268,0.0015371948117999668,4.7562329188891765e-05,2.9542096558370705,3,winning team; disposals=41 (match z=3.5); clearances=6 (match z=1.9); inside 50s=10 (match z=3.7).
2026_R24_geelong_v_richmond_2026-08-22,2026,24,Bailey Smith,geelong,0.896501471825022,0.1005236700198817,0.002919448878510998,5.540927658525402e-05,2.893471204393341,3,winning team; disposals=40 (match z=2.7); tackles=6 (match z=1.8); goals=3 (match z=2.1); inside 50s=8 (match z=2.9).
2026_R24_collingwood_v_brisbane_lions_2026-08-21,2026,24,Logan Morris,brisbane_lions,0.8769704617343982,0.11764789388174957,0.005213762827530304,0.00016788155632194244,2.871420935794224,3,winning team; goals=8 (match z=4.6); marks=8 (match z=1.9). Uncertainty: teammate Lachie Neale also had a big disposal count.
